Model Name,Single Task,Tasks,Sampling Mode,final_loss_train,final_loss_dev,final_loss_test,final_acc_dev,final_acc_test,SemEval_final_acc_dev_2_class,SemEval_final_acc_dev_3_class,SemEval_final_acc_dev_4_class,SemEval_final_acc_test_2_class,SemEval_final_acc_test_3_class,SemEval_final_acc_test_4_class,Sentihood_strict__aspect_acc_dev,Sentihood_strict_aspect_acc_test,Sentihood_Sentiment_AUC,Sentihood_Aspect_AUC,Precision,Recall,F1_Score,Done?,UniqueID
xlnet-base-cased,SemEval_QA_B,"SST-2, SemEval_QA_B, Sentihood_QA_B",square,0.009505089310944136,0.15961793579671318,0.15961793579671318,0.92825,0.92825,0.9488054607508531,0.8982528263103803,0.8663414634146341,0.9488054607508531,0.8982528263103803,0.8663414634146341,,,,,0.9254032258064516,0.895609756097561,0.9102627664848786,Yes,"xlnet-base-cased|SST-2, SemEval_QA_B, Sentihood_QA_B|square"
xlnet-base-cased,Sentihood_QA_B,"SST-2, SemEval_QA_B, Sentihood_QA_B",square,0.004015153512039847,0.2297235229581764,0.2297235229581764,0.9245901639344264,0.9284539473684208,,,,,,,,0.8548559231590181,0.9665569380211508,0.9736282414440368,0.9625668449197858,0.8852459016393442,0.9222886421861656,Yes,"xlnet-base-cased|SST-2, SemEval_QA_B, Sentihood_QA_B|square"
bert-base-uncased,SST-2,"SST-2, SemEval_QA_B, Sentihood_QA_B",square,0.012174434744787693,0.2329141071864537,0.2329141071864537,0.9197247706422018,0.9197247706422018,,,,,,,,,,,,,,Yes,"bert-base-uncased|SST-2, SemEval_QA_B, Sentihood_QA_B|square"
bert-base-uncased,SemEval_QA_B,"SST-2, SemEval_QA_B, Sentihood_QA_B",square,0.004201401700029999,0.15360219937387354,0.15360219937387354,0.92725,0.92725,0.9453924914675768,0.8910585817060637,0.8565853658536585,0.9453924914675768,0.8910585817060637,0.8565853658536585,,,,,0.9181459566074952,0.9082926829268292,0.9131927415399704,Yes,"bert-base-uncased|SST-2, SemEval_QA_B, Sentihood_QA_B|square"
bert-base-uncased,Sentihood_QA_B,"SST-2, SemEval_QA_B, Sentihood_QA_B",square,0.001819371360355393,0.2216457524786661,0.2216457524786661,0.9295081967213116,0.935032894736842,,,,,,,,0.8591248665955176,0.9669655252488684,0.9706158301166579,0.9650735294117648,0.860655737704918,0.9098786828422876,Yes,"bert-base-uncased|SST-2, SemEval_QA_B, Sentihood_QA_B|square"
xlnet-base-cased,SST-2,"SST-2, SemEval_QA_B, Sentihood_QA_B",anneal,0.024799987640182392,0.269092327782086,0.269092327782086,0.9288990825688074,0.9288990825688074,,,,,,,,,,,,,,Yes,"xlnet-base-cased|SST-2, SemEval_QA_B, Sentihood_QA_B|anneal"
xlnet-base-cased,SemEval_QA_B,"SST-2, SemEval_QA_B, Sentihood_QA_B",anneal,0.011125521017369766,0.1525210076216371,0.1525210076216371,0.927,0.927,0.9613196814562004,0.8992805755395683,0.8712195121951221,0.9613196814562004,0.8992805755395683,0.8712195121951221,,,,,0.9172482552342972,0.8975609756097561,0.9072978303747536,Yes,"xlnet-base-cased|SST-2, SemEval_QA_B, Sentihood_QA_B|anneal"
xlnet-base-cased,Sentihood_QA_B,"SST-2, SemEval_QA_B, Sentihood_QA_B",anneal,0.0036718794042670975,0.22990548539779745,0.22990548539779745,0.919672131147541,0.9300986842105264,,,,,,,,0.8591248665955176,0.9609795216045884,0.9702846101040722,0.9479166666666666,0.8950819672131147,0.9207419898819562,Yes,"xlnet-base-cased|SST-2, SemEval_QA_B, Sentihood_QA_B|anneal"
bert-base-uncased,SST-2,"SST-2, SemEval_QA_B, Sentihood_QA_B",anneal,0.016531702051196612,0.2623802806649889,0.2623802806649889,0.9220183486238532,0.9220183486238532,,,,,,,,,,,,,,Yes,"bert-base-uncased|SST-2, SemEval_QA_B, Sentihood_QA_B|anneal"
bert-base-uncased,SemEval_QA_B,"SST-2, SemEval_QA_B, Sentihood_QA_B",anneal,0.00443347516840206,0.14331227172741512,0.14331227172741512,0.92775,0.92775,0.9488054607508531,0.8828365878725591,0.8507317073170731,0.9488054607508531,0.8828365878725591,0.8507317073170731,,,,,0.9280719280719281,0.9063414634146342,0.9170779861796644,Yes,"bert-base-uncased|SST-2, SemEval_QA_B, Sentihood_QA_B|anneal"
bert-base-uncased,Sentihood_QA_B,"SST-2, SemEval_QA_B, Sentihood_QA_B",anneal,0.002331682824565938,0.20627227220790129,0.20627227220790129,0.9147540983606556,0.9333881578947368,,,,,,,,0.8601921024546425,0.964474576783678,0.9670628489161994,0.9551971326164874,0.8737704918032787,0.9126712328767124,Yes,"bert-base-uncased|SST-2, SemEval_QA_B, Sentihood_QA_B|anneal"
xlnet-base-cased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.020886223814530005,0.2029093483892771,0.2029093483892771,0.676923076923077,0.6967854039965248,,,,,,,,,,,,,,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|sequential"
xlnet-base-cased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.01916139550223876,0.11756741491021812,0.11756741491021812,0.92375,0.92375,0.949943117178612,0.8828365878725591,0.8487804878048779,0.949943117178612,0.8828365878725591,0.8487804878048779,,,,,0.9142857142857144,0.9053658536585366,0.9098039215686274,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|sequential"
xlnet-base-cased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.010276544042065246,0.17949788086645474,0.17949788086645474,0.9377049180327868,0.9333881578947368,,,,,,,,0.8388473852721452,0.9550043339685024,0.9726113425104824,0.9491228070175438,0.8868852459016393,0.9169491525423727,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|sequential"
bert-base-uncased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.014500233463815985,0.2380037743311662,0.2380037743311662,0.6646153846153846,0.6666666666666666,,,,,,,,,,,,,,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|sequential"
bert-base-uncased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.010579159758231307,0.12420059995025776,0.12420059995025776,0.9215,0.9215,0.9556313993174058,0.8931140801644398,0.8517073170731707,0.9556313993174058,0.8931140801644398,0.8517073170731707,,,,,0.9164989939637826,0.8887804878048781,0.9024269440316992,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|sequential"
bert-base-uncased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.006450420168884518,0.16688507087317042,0.16688507087317042,0.9295081967213116,0.9358552631578948,,,,,,,,0.8441835645677694,0.96382147568961,0.9736801820448392,0.9620493358633776,0.8311475409836065,0.8918205804749342,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|sequential"
xlnet-base-cased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",random,0.01950616435028905,0.20243928151635024,0.20243928151635024,0.6759999999999999,0.7017086591369823,,,,,,,,,,,,,,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|random"
xlnet-base-cased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",random,0.01958063543378115,0.11798966867303487,0.11798966867303487,0.92025,0.92025,0.9465301478953356,0.8920863309352518,0.8565853658536585,0.9465301478953356,0.8920863309352518,0.8565853658536585,,,,,0.9002904162633107,0.9073170731707316,0.9037900874635568,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|random"
xlnet-base-cased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",random,0.010398487029919884,0.17664984570265832,0.17664984570265832,0.9295081967213116,0.9317434210526316,,,,,,,,0.8399146211312701,0.959846876732287,0.9702339031122358,0.9471830985915493,0.8819672131147541,0.9134125636672328,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|random"
bert-base-uncased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",random,0.013949352599792228,0.24272404095301264,0.24272404095301264,0.6633846153846154,0.6649290472053287,,,,,,,,,,,,,,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|random"
bert-base-uncased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",random,0.010259801861354141,0.1183778283743864,0.1183778283743864,0.924,0.924,0.9556313993174058,0.8951695786228159,0.855609756097561,0.9556313993174058,0.8951695786228159,0.855609756097561,,,,,0.9166666666666666,0.9014634146341464,0.9090014756517462,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|random"
bert-base-uncased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",random,0.006490446442934661,0.16475288980026645,0.16475288980026645,0.9295081967213116,0.9309210526315792,,,,,,,,0.8463180362860192,0.9627392323265812,0.9706563583387574,0.9653179190751444,0.8213114754098361,0.8875110717449071,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|random"
xlnet-base-cased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",prop,0.01904918572793812,0.18369216815783426,0.18369216815783426,0.6679999999999999,0.6915725456125109,,,,,,,,,,,,,,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|prop"
xlnet-base-cased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",prop,0.017091753464395378,0.13171562434405468,0.13171562434405468,0.92325,0.92325,0.9397042093287828,0.8828365878725591,0.8507317073170731,0.9397042093287828,0.8828365878725591,0.8507317073170731,,,,,0.9070450097847358,0.904390243902439,0.9057156814851004,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|prop"
xlnet-base-cased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",prop,0.00989149169177287,0.1990387354427102,0.1990387354427102,0.9311475409836064,0.9366776315789472,,,,,,,,0.8367129135538954,0.9584498469179388,0.9675277361457548,0.9547920433996384,0.8655737704918033,0.9079965606190884,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|prop"
bert-base-uncased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",prop,0.016748045877619844,0.20406725830756695,0.20406725830756695,0.6513846153846153,0.6556617434115262,,,,,,,,,,,,,,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|prop"
bert-base-uncased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",prop,0.009265187913552755,0.1306797389273241,0.1306797389273241,0.9265,0.9265,0.9579067121729238,0.9044193216855088,0.8673170731707317,0.9579067121729238,0.9044193216855088,0.8673170731707317,,,,,0.9173306772908366,0.8985365853658537,0.9078363725973386,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|prop"
bert-base-uncased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",prop,0.005266672769568688,0.1832390436690978,0.1832390436690978,0.9262295081967212,0.9268092105263158,,,,,,,,0.8516542155816436,0.9708206129052146,0.968882270816858,0.9581056466302368,0.8622950819672132,0.907679033649698,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|prop"
xlnet-base-cased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",sqrt,0.0202098980782839,0.191108368910276,0.191108368910276,0.676923076923077,0.6970750072400811,,,,,,,,,,,,,,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|sqrt"
xlnet-base-cased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",sqrt,0.019349218279370483,0.13436571041501727,0.13436571041501727,0.92025,0.92025,0.944254835039818,0.8828365878725591,0.8546341463414634,0.944254835039818,0.8828365878725591,0.8546341463414634,,,,,0.9063745019920318,0.8878048780487805,0.8969935929029078,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|sqrt"
xlnet-base-cased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",sqrt,0.010004856290945588,0.1911787873832509,0.1911787873832509,0.9426229508196722,0.9375,,,,,,,,0.847385272145144,0.9541430126279958,0.9724464409023942,0.9569120287253142,0.8737704918032787,0.913453299057412,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|sqrt"
bert-base-uncased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",sqrt,0.015544046277037748,0.21643677984292686,0.21643677984292686,0.6627692307692308,0.6649290472053287,,,,,,,,,,,,,,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|sqrt"
bert-base-uncased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",sqrt,0.009585230430775473,0.12905173390142766,0.12905173390142766,0.92225,0.92225,0.9579067121729238,0.9033915724563206,0.8565853658536585,0.9579067121729238,0.9033915724563206,0.8565853658536585,,,,,0.90625,0.9053658536585366,0.9058077110785748,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|sqrt"
bert-base-uncased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",sqrt,0.005272219967936264,0.18203842580127952,0.18203842580127952,0.9245901639344264,0.9325657894736842,,,,,,,,0.8388473852721452,0.9684597000496568,0.9713886920929296,0.9600760456273764,0.8278688524590164,0.8890845070422536,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|sqrt"
xlnet-base-cased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",square,0.014756658720654719,0.18985864921258047,0.18985864921258047,0.6372307692307693,0.6663770634231103,,,,,,,,,,,,,,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|square"
xlnet-base-cased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",square,0.017473577282186528,0.13120714194811645,0.13120714194811645,0.9245,0.9245,0.949943117178612,0.8972250770811921,0.8634146341463415,0.949943117178612,0.8972250770811921,0.8634146341463415,,,,,0.9035087719298246,0.904390243902439,0.9039492930277914,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|square"
xlnet-base-cased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",square,0.008321995071623555,0.2045805107548156,0.2045805107548156,0.9262295081967212,0.9358552631578948,,,,,,,,0.8409818569903948,0.9608739518019604,0.9715548234430464,0.9551166965888688,0.8721311475409836,0.9117395029991432,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|square"
bert-base-uncased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",square,0.014331914888719032,0.20169561757491186,0.20169561757491186,0.6283076923076923,0.6432088039386041,,,,,,,,,,,,,,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|square"
bert-base-uncased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",square,0.008129900085197492,0.13203123577271295,0.13203123577271295,0.927,0.927,0.9510807736063708,0.8972250770811921,0.8604878048780488,0.9510807736063708,0.8972250770811921,0.8604878048780488,,,,,0.9188921859545004,0.9063414634146342,0.9125736738703342,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|square"
bert-base-uncased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",square,0.005221347595495908,0.1851111736534883,0.1851111736534883,0.9278688524590164,0.9317434210526316,,,,,,,,0.8527214514407684,0.9668237307578962,0.9723731498288996,0.9696969696969696,0.8393442622950821,0.8998242530755711,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|square"
xlnet-base-cased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",anneal,0.02362776336762436,0.1870895145604244,0.1870895145604244,0.672,0.6921517520996235,,,,,,,,,,,,,,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|anneal"
xlnet-base-cased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",anneal,0.01787810643129068,0.12599979462635935,0.12599979462635935,0.924,0.924,0.9374288964732652,0.8848920863309353,0.8497560975609756,0.9374288964732652,0.8848920863309353,0.8497560975609756,,,,,0.9099804305283756,0.9073170731707316,0.908646800195408,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|anneal"
xlnet-base-cased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",anneal,0.009360712080900415,0.18711286556737666,0.18711286556737666,0.9327868852459016,0.9391447368421052,,,,,,,,0.8335112059765208,0.95792898708941,0.9691250489432728,0.9448398576512456,0.8704918032786885,0.9061433447098975,Yes,"xlnet-base-cased|NER, SemEval_QA_B, Sentihood_QA_B|anneal"
bert-base-uncased,NER,"NER, SemEval_QA_B, Sentihood_QA_B",anneal,0.02054183306862175,0.2096408513876108,0.2096408513876108,0.6584615384615384,0.6637706342311034,,,,,,,,,,,,,,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|anneal"
bert-base-uncased,SemEval_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",anneal,0.009275126487913184,0.12705312266495009,0.12705312266495009,0.92425,0.92425,0.963594994311718,0.9054470709146968,0.8634146341463415,0.963594994311718,0.9054470709146968,0.8634146341463415,,,,,0.9171656686626748,0.8965853658536586,0.9067587567834238,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|anneal"
bert-base-uncased,Sentihood_QA_B,"NER, SemEval_QA_B, Sentihood_QA_B",anneal,0.0052117806394960785,0.1904412649032152,0.1904412649032152,0.9360655737704918,0.9276315789473684,,,,,,,,0.8463180362860192,0.9650916119223798,0.9736869440744796,0.9622641509433962,0.8360655737704918,0.8947368421052632,Yes,"bert-base-uncased|NER, SemEval_QA_B, Sentihood_QA_B|anneal"
xlnet-base-cased,SST-2,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.01880619851194086,0.21660712574209487,0.21660712574209487,0.94151376146789,0.94151376146789,,,,,,,,,,,,,,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|sequential"
xlnet-base-cased,NER,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.01544093120237162,0.2053075389793286,0.2053075389793286,0.6781538461538461,0.6950477845351868,,,,,,,,,,,,,,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|sequential"
xlnet-base-cased,SemEval_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.011494536482852829,0.12157137906416113,0.12157137906416113,0.9265,0.9265,0.9590443686006824,0.8982528263103803,0.8624390243902439,0.9590443686006824,0.8982528263103803,0.8624390243902439,,,,,0.9144542772861356,0.9073170731707316,0.910871694417238,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|sequential"
xlnet-base-cased,Sentihood_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.00545556437129733,0.17200047050242906,0.17200047050242906,0.9344262295081968,0.9391447368421052,,,,,,,,0.8569903948772679,0.9627617008120118,0.9743783552496582,0.9662522202486679,0.8918032786885246,0.927536231884058,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|sequential"
bert-base-uncased,SST-2,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.012302093306985085,0.2500896943467004,0.2500896943467004,0.9288990825688074,0.9288990825688074,,,,,,,,,,,,,,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|sequential"
bert-base-uncased,NER,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.00976071293119548,0.2401126095881829,0.2401126095881829,0.6609230769230771,0.6629018245004344,,,,,,,,,,,,,,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|sequential"
bert-base-uncased,SemEval_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.007297710354718494,0.11545051613846308,0.11545051613846308,0.924,0.924,0.9567690557451648,0.8951695786228159,0.8565853658536585,0.9567690557451648,0.8951695786228159,0.8565853658536585,,,,,0.9133858267716536,0.9053658536585366,0.9093581577658012,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|sequential"
bert-base-uncased,Sentihood_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",sequential,0.004238223934070932,0.17054118592270906,0.17054118592270906,0.9278688524590164,0.935032894736842,,,,,,,,0.8431163287086446,0.9629727730561836,0.9749216224526012,0.9613970588235294,0.8573770491803279,0.9064124783362218,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|sequential"
xlnet-base-cased,SST-2,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",random,0.018753956623756642,0.22139499655791686,0.22139499655791686,0.9461009174311926,0.9461009174311926,,,,,,,,,,,,,,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|random"
xlnet-base-cased,NER,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",random,0.015403149836140629,0.20511425343843606,0.20511425343843606,0.680923076923077,0.6956269910222994,,,,,,,,,,,,,,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|random"
xlnet-base-cased,SemEval_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",random,0.012444442437868049,0.11471689101545865,0.11471689101545865,0.93025,0.93025,0.9567690557451648,0.9105858170606372,0.88,0.9567690557451648,0.9105858170606372,0.88,,,,,0.9201596806387226,0.8995121951219512,0.9097187962506168,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|random"
xlnet-base-cased,Sentihood_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",random,0.005703979848980167,0.1796426214965653,0.1796426214965653,0.9295081967213116,0.9449013157894736,,,,,,,,0.8495197438633938,0.9704232483297984,0.9725672395940594,0.9554367201426024,0.8786885245901639,0.9154568744662682,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|random"
bert-base-uncased,SST-2,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",random,0.012073654507297166,0.27254725779805866,0.27254725779805866,0.9311926605504588,0.9311926605504588,,,,,,,,,,,,,,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|random"
bert-base-uncased,NER,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",random,0.009562752297211905,0.2413681112229824,0.2413681112229824,0.6590769230769231,0.6617434115262091,,,,,,,,,,,,,,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|random"
bert-base-uncased,SemEval_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",random,0.007042324706059359,0.12008980528160836,0.12008980528160836,0.92725,0.92725,0.9590443686006824,0.9003083247687564,0.8702439024390244,0.9590443686006824,0.9003083247687564,0.8702439024390244,,,,,0.9210789210789212,0.8995121951219512,0.9101678183613028,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|random"
bert-base-uncased,Sentihood_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",random,0.004408440933988632,0.17322185145034874,0.17322185145034874,0.9459016393442624,0.9440789473684208,,,,,,,,0.8569903948772679,0.9708936692320576,0.9725511823443728,0.9715370018975332,0.8393442622950821,0.9006156552330695,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|random"
xlnet-base-cased,SST-2,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",prop,0.017041629446640838,0.2347920898880277,0.2347920898880277,0.9392201834862384,0.9392201834862384,,,,,,,,,,,,,,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|prop"
xlnet-base-cased,NER,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",prop,0.015344155036243225,0.18880351890738195,0.18880351890738195,0.6658461538461539,0.6912829423689545,,,,,,,,,,,,,,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|prop"
xlnet-base-cased,SemEval_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",prop,0.011811924036751732,0.1388677572342122,0.1388677572342122,0.9265,0.9265,0.9510807736063708,0.9013360739979444,0.8673170731707317,0.9510807736063708,0.9013360739979444,0.8673170731707317,,,,,0.9136047666335648,0.8975609756097561,0.905511811023622,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|prop"
xlnet-base-cased,Sentihood_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",prop,0.004889308867719964,0.2045638958701272,0.2045638958701272,0.9262295081967212,0.9226973684210528,,,,,,,,0.8569903948772679,0.9580491850834528,0.9691702797203816,0.9620253164556962,0.8721311475409836,0.9148753224419603,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|prop"
bert-base-uncased,SST-2,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",prop,0.012612878065462471,0.2397197527544839,0.2397197527544839,0.9197247706422018,0.9197247706422018,,,,,,,,,,,,,,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|prop"
bert-base-uncased,NER,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",prop,0.012263610150133492,0.21221902035176754,0.21221902035176754,0.6501538461538462,0.6660874601795539,,,,,,,,,,,,,,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|prop"
bert-base-uncased,SemEval_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",prop,0.0052304963887868285,0.14046205738915285,0.14046205738915285,0.9235,0.9235,0.9601820250284414,0.9023638232271326,0.8634146341463415,0.9601820250284414,0.9023638232271326,0.8634146341463415,,,,,0.9074074074074074,0.9082926829268292,0.9078498293515359,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|prop"
bert-base-uncased,Sentihood_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",prop,0.002164549282965755,0.2035207239096053,0.2035207239096053,0.9327868852459016,0.9251644736842104,,,,,,,,0.8612593383137673,0.9734466248531172,0.9723054812698272,0.9610389610389608,0.8491803278688524,0.9016536118363794,Yes,"bert-base-uncased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|prop"
xlnet-base-cased,SST-2,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",sqrt,0.018559353131183686,0.218927834715162,0.218927834715162,0.9403669724770642,0.9403669724770642,,,,,,,,,,,,,,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|sqrt"
xlnet-base-cased,NER,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",sqrt,0.01605213754809289,0.1925845745091255,0.1925845745091255,0.6713846153846154,0.6907037358818419,,,,,,,,,,,,,,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|sqrt"
xlnet-base-cased,SemEval_QA_B,"SST-2, NER, SemEval_QA_B, Sentihood_QA_B",sqrt,0.011817832192743715,0.13101357542227504,0.13101357542227504,0.92725,0.92725,0.9465301478953356,0.8961973278520041,0.8624390243902439,0.9465301478953356,0.8961973278520041,0.8624390243902439,,,,,0.9124877089478859,0.9053658536585366,0.9089128305582762,Yes,"xlnet-base-cased|SST-2, NER, SemEval_QA_B, Sentihood_QA_B|sqrt"
